maladie,annee,region,indicateur,valeur,unite
respiratoire_asthme,2020,Hauts-de-France,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2020,Normandie,prevalence,6.3,%
respiratoire_asthme,2020,Normandie,incidence,103.0,pour 100 000 hab
respiratoire_asthme,2020,Normandie,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2020,Nouvelle-Aquitaine,prevalence,6.7,%
respiratoire_asthme,2020,Nouvelle-Aquitaine,incidence,97.0,pour 100 000 hab
respiratoire_asthme,2020,Nouvelle-Aquitaine,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2020,Occitanie,prevalence,6.6,%
respiratoire_asthme,2020,Occitanie,incidence,92.0,pour 100 000 hab
respiratoire_asthme,2020,Occitanie,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2020,Pays de la Loire,prevalence,6.7,%
respiratoire_asthme,2020,Pays de la Loire,incidence,107.0,pour 100 000 hab
respiratoire_asthme,2020,Pays de la Loire,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2020,Provence-Alpes-Côte d'Azur,prevalence,6.2,%
respiratoire_asthme,2020,Provence-Alpes-Côte d'Azur,incidence,86.0,pour 100 000 hab
respiratoire_asthme,2020,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2020,Île-de-France,prevalence,6.4,%
respiratoire_asthme,2020,Île-de-France,incidence,106.0,pour 100 000 hab
respiratoire_asthme,2020,Île-de-France,mortalite,3.0,pour 100 000 hab
sida,2020,Auvergne-Rhône-Alpes,prevalence,0.44,%
sida,2020,Auvergne-Rhône-Alpes,incidence,19.0,pour 100 000 hab
sida,2020,Auvergne-Rhône-Alpes,mortalite,3.0,pour 100 000 hab
sida,2020,Bourgogne-Franche-Comté,prevalence,0.43,%
sida,2020,Bourgogne-Franche-Comté,incidence,23.0,pour 100 000 hab
sida,2020,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
sida,2020,Bretagne,prevalence,0.43,%
sida,2020,Bretagne,incidence,18.0,pour 100 000 hab
sida,2020,Bretagne,mortalite,4.0,pour 100 000 hab
sida,2020,Centre-Val de Loire,prevalence,0.44,%
sida,2020,Centre-Val de Loire,incidence,19.0,pour 100 000 hab
sida,2020,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
sida,2020,Corse,prevalence,0.43,%
sida,2020,Corse,incidence,18.0,pour 100 000 hab
sida,2020,Corse,mortalite,4.0,pour 100 000 hab
sida,2020,Grand Est,prevalence,0.43,%
sida,2020,Grand Est,incidence,18.0,pour 100 000 hab
sida,2020,Grand Est,mortalite,6.0,pour 100 000 hab
sida,2020,Hauts-de-France,prevalence,0.43,%
sida,2020,Hauts-de-France,incidence,18.0,pour 100 000 hab
sida,2020,Hauts-de-France,mortalite,4.0,pour 100 000 hab
sida,2020,Normandie,prevalence,0.46,%
sida,2020,Normandie,incidence,26.0,pour 100 000 hab
sida,2020,Normandie,mortalite,4.0,pour 100 000 hab
sida,2020,Nouvelle-Aquitaine,prevalence,0.45,%
sida,2020,Nouvelle-Aquitaine,incidence,20.0,pour 100 000 hab
sida,2020,Nouvelle-Aquitaine,mortalite,4.0,pour 100 000 hab
sida,2020,Occitanie,prevalence,0.45,%
sida,2020,Occitanie,incidence,25.0,pour 100 000 hab
sida,2020,Occitanie,mortalite,3.0,pour 100 000 hab
sida,2020,Pays de la Loire,prevalence,0.45,%
sida,2020,Pays de la Loire,incidence,20.0,pour 100 000 hab
sida,2020,Pays de la Loire,mortalite,4.0,pour 100 000 hab
sida,2020,Provence-Alpes-Côte d'Azur,prevalence,0.44,%
sida,2020,Provence-Alpes-Côte d'Azur,incidence,19.0,pour 100 000 hab
sida,2020,Provence-Alpes-Côte d'Azur,mortalite,3.0,pour 100 000 hab
sida,2020,Île-de-France,prevalence,0.44,%
sida,2020,Île-de-France,incidence,19.0,pour 100 000 hab
sida,2020,Île-de-France,mortalite,5.0,pour 100 000 hab
troubles_mentaux,2020,Auvergne-Rhône-Alpes,prevalence,15.4,%
troubles_mentaux,2020,Auvergne-Rhône-Alpes,incidence,344.0,pour 100 000 hab
troubles_mentaux,2020,Auvergne-Rhône-Alpes,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2020,Bourgogne-Franche-Comté,prevalence,15.8,%
troubles_mentaux,2020,Bourgogne-Franche-Comté,incidence,318.0,pour 100 000 hab
troubles_mentaux,2020,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2020,Bretagne,prevalence,15.5,%
troubles_mentaux,2020,Bretagne,incidence,313.0,pour 100 000 hab
troubles_mentaux,2020,Bretagne,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2020,Centre-Val de Loire,prevalence,16.0,%
troubles_mentaux,2020,Centre-Val de Loire,incidence,344.0,pour 100 000 hab
troubles_mentaux,2020,Centre-Val de Loire,mortalite,14.0,pour 100 000 hab
troubles_mentaux,2020,Corse,prevalence,15.9,%
troubles_mentaux,2020,Corse,incidence,353.0,pour 100 000 hab
troubles_mentaux,2020,Corse,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2020,Grand Est,prevalence,16.5,%
troubles_mentaux,2020,Grand Est,incidence,313.0,pour 100 000 hab
troubles_mentaux,2020,Grand Est,mortalite,19.0,pour 100 000 hab
troubles_mentaux,2020,Hauts-de-France,prevalence,15.9,%
troubles_mentaux,2020,Hauts-de-France,incidence,323.0,pour 100 000 hab
troubles_mentaux,2020,Hauts-de-France,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2020,Normandie,prevalence,15.5,%
troubles_mentaux,2020,Normandie,incidence,361.0,pour 100 000 hab
troubles_mentaux,2020,Normandie,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2020,Nouvelle-Aquitaine,prevalence,15.5,%
troubles_mentaux,2020,Nouvelle-Aquitaine,incidence,355.0,pour 100 000 hab
troubles_mentaux,2020,Nouvelle-Aquitaine,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2020,Occitanie,prevalence,16.2,%
troubles_mentaux,2020,Occitanie,incidence,320.0,pour 100 000 hab
troubles_mentaux,2020,Occitanie,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2020,Pays de la Loire,prevalence,15.9,%
troubles_mentaux,2020,Pays de la Loire,incidence,315.0,pour 100 000 hab
troubles_mentaux,2020,Pays de la Loire,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2020,Provence-Alpes-Côte d'Azur,prevalence,16.2,%
troubles_mentaux,2020,Provence-Alpes-Côte d'Azur,incidence,314.0,pour 100 000 hab
troubles_mentaux,2020,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_mentaux,2020,Île-de-France,prevalence,16.4,%
troubles_mentaux,2020,Île-de-France,incidence,354.0,pour 100 000 hab
troubles_mentaux,2020,Île-de-France,mortalite,14.0,pour 100 000 hab
troubles_neurologiques,2020,Auvergne-Rhône-Alpes,prevalence,4.5,%
troubles_neurologiques,2020,Auvergne-Rhône-Alpes,incidence,74.0,pour 100 000 hab
troubles_neurologiques,2020,Auvergne-Rhône-Alpes,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2020,Bourgogne-Franche-Comté,prevalence,4.5,%
troubles_neurologiques,2020,Bourgogne-Franche-Comté,incidence,78.0,pour 100 000 hab
troubles_neurologiques,2020,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_neurologiques,2020,Bretagne,prevalence,4.2,%
troubles_neurologiques,2020,Bretagne,incidence,63.0,pour 100 000 hab
troubles_neurologiques,2020,Bretagne,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2020,Centre-Val de Loire,prevalence,4.3,%
troubles_neurologiques,2020,Centre-Val de Loire,incidence,64.0,pour 100 000 hab
troubles_neurologiques,2020,Centre-Val de Loire,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2020,Corse,prevalence,4.2,%
troubles_neurologiques,2020,Corse,incidence,63.0,pour 100 000 hab
troubles_neurologiques,2020,Corse,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2020,Grand Est,prevalence,4.8,%
troubles_neurologiques,2020,Grand Est,incidence,73.0,pour 100 000 hab
troubles_neurologiques,2020,Grand Est,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2020,Hauts-de-France,prevalence,4.6,%
troubles_neurologiques,2020,Hauts-de-France,incidence,63.0,pour 100 000 hab
troubles_neurologiques,2020,Hauts-de-France,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2020,Normandie,prevalence,4.2,%
troubles_neurologiques,2020,Normandie,incidence,71.0,pour 100 000 hab
troubles_neurologiques,2020,Normandie,mortalite,19.0,pour 100 000 hab
troubles_neurologiques,2020,Nouvelle-Aquitaine,prevalence,4.6,%
troubles_neurologiques,2020,Nouvelle-Aquitaine,incidence,75.0,pour 100 000 hab
troubles_neurologiques,2020,Nouvelle-Aquitaine,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2020,Occitanie,prevalence,4.5,%
troubles_neurologiques,2020,Occitanie,incidence,70.0,pour 100 000 hab
troubles_neurologiques,2020,Occitanie,mortalite,18.0,pour 100 000 hab
troubles_neurologiques,2020,Pays de la Loire,prevalence,4.6,%
troubles_neurologiques,2020,Pays de la Loire,incidence,75.0,pour 100 000 hab
troubles_neurologiques,2020,Pays de la Loire,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2020,Provence-Alpes-Côte d'Azur,prevalence,4.1,%
troubles_neurologiques,2020,Provence-Alpes-Côte d'Azur,incidence,74.0,pour 100 000 hab
troubles_neurologiques,2020,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2020,Île-de-France,prevalence,4.3,%
troubles_neurologiques,2020,Île-de-France,incidence,64.0,pour 100 000 hab
troubles_neurologiques,2020,Île-de-France,mortalite,12.0,pour 100 000 hab
cancer,2021,Auvergne-Rhône-Alpes,incidence,386.0,pour 100 000 hab
cancer,2021,Auvergne-Rhône-Alpes,mortalite,146.0,pour 100 000 hab
cancer,2021,Bourgogne-Franche-Comté,incidence,410.0,pour 100 000 hab
cancer,2021,Bourgogne-Franche-Comté,mortalite,135.0,pour 100 000 hab
cancer,2021,Bretagne,incidence,375.0,pour 100 000 hab
cancer,2021,Bretagne,mortalite,135.0,pour 100 000 hab
cancer,2021,Centre-Val de Loire,incidence,376.0,pour 100 000 hab
cancer,2021,Centre-Val de Loire,mortalite,146.0,pour 100 000 hab
cancer,2021,Corse,incidence,375.0,pour 100 000 hab
cancer,2021,Corse,mortalite,145.0,pour 100 000 hab
cancer,2021,Grand Est,incidence,405.0,pour 100 000 hab
cancer,2021,Grand Est,mortalite,145.0,pour 100 000 hab
cancer,2021,Hauts-de-France,incidence,395.0,pour 100 000 hab
cancer,2021,Hauts-de-France,mortalite,145.0,pour 100 000 hab
cancer,2021,Normandie,incidence,383.0,pour 100 000 hab
cancer,2021,Normandie,mortalite,138.0,pour 100 000 hab
cancer,2021,Nouvelle-Aquitaine,incidence,387.0,pour 100 000 hab
cancer,2021,Nouvelle-Aquitaine,mortalite,147.0,pour 100 000 hab
cancer,2021,Occitanie,incidence,402.0,pour 100 000 hab
cancer,2021,Occitanie,mortalite,142.0,pour 100 000 hab
cancer,2021,Pays de la Loire,incidence,387.0,pour 100 000 hab
cancer,2021,Pays de la Loire,mortalite,142.0,pour 100 000 hab
cancer,2021,Provence-Alpes-Côte d'Azur,incidence,406.0,pour 100 000 hab
cancer,2021,Provence-Alpes-Côte d'Azur,mortalite,136.0,pour 100 000 hab
cancer,2021,Île-de-France,incidence,376.0,pour 100 000 hab
cancer,2021,Île-de-France,mortalite,141.0,pour 100 000 hab
cardiovasculaire,2021,Auvergne-Rhône-Alpes,prevalence,9.65,%
cardiovasculaire,2021,Auvergne-Rhône-Alpes,mortalite,153.0,pour 100 000 hab
cardiovasculaire,2021,Bourgogne-Franche-Comté,prevalence,8.55,%
cardiovasculaire,2021,Bourgogne-Franche-Comté,mortalite,157.0,pour 100 000 hab
cardiovasculaire,2021,Bretagne,prevalence,8.55,%
cardiovasculaire,2021,Bretagne,mortalite,142.0,pour 100 000 hab
cardiovasculaire,2021,Centre-Val de Loire,prevalence,9.65,%
cardiovasculaire,2021,Centre-Val de Loire,mortalite,143.0,pour 100 000 hab
cardiovasculaire,2021,Corse,prevalence,9.55,%
cardiovasculaire,2021,Corse,mortalite,142.0,pour 100 000 hab
cardiovasculaire,2021,Grand Est,prevalence,9.55,%
cardiovasculaire,2021,Grand Est,mortalite,152.0,pour 100 000 hab
cardiovasculaire,2021,Hauts-de-France,prevalence,9.55,%
cardiovasculaire,2021,Hauts-de-France,mortalite,142.0,pour 100 000 hab
cardiovasculaire,2021,Normandie,prevalence,8.85,%
cardiovasculaire,2021,Normandie,mortalite,150.0,pour 100 000 hab
cardiovasculaire,2021,Nouvelle-Aquitaine,prevalence,9.75,%
cardiovasculaire,2021,Nouvelle-Aquitaine,mortalite,154.0,pour 100 000 hab
cardiovasculaire,2021,Occitanie,prevalence,9.25,%
cardiovasculaire,2021,Occitanie,mortalite,149.0,pour 100 000 hab
cardiovasculaire,2021,Pays de la Loire,prevalence,9.25,%
cardiovasculaire,2021,Pays de la Loire,mortalite,154.0,pour 100 000 hab
cardiovasculaire,2021,Provence-Alpes-Côte d'Azur,prevalence,8.65,%
cardiovasculaire,2021,Provence-Alpes-Côte d'Azur,mortalite,153.0,pour 100 000 hab
cardiovasculaire,2021,Île-de-France,prevalence,9.15,%
cardiovasculaire,2021,Île-de-France,mortalite,143.0,pour 100 000 hab
diabete,2021,Auvergne-Rhône-Alpes,prevalence,5.8,%
diabete,2021,Auvergne-Rhône-Alpes,incidence,462.0,pour 100 000 hab
diabete,2021,Bourgogne-Franche-Comté,prevalence,6.2,%
diabete,2021,Bourgogne-Franche-Comté,incidence,436.0,pour 100 000 hab
diabete,2021,Bretagne,prevalence,5.7,%
diabete,2021,Bretagne,incidence,431.0,pour 100 000 hab
diabete,2021,Centre-Val de Loire,prevalence,5.8,%
diabete,2021,Centre-Val de Loire,incidence,462.0,pour 100 000 hab
diabete,2021,Corse,prevalence,5.7,%
diabete,2021,Corse,incidence,471.0,pour 100 000 hab
diabete,2021,Grand Est,prevalence,5.7,%
diabete,2021,Grand Est,incidence,431.0,pour 100 000 hab
diabete,2021,Hauts-de-France,prevalence,5.7,%
diabete,2021,Hauts-de-France,incidence,441.0,pour 100 000 hab
diabete,2021,Normandie,prevalence,6.5,%
diabete,2021,Normandie,incidence,479.0,pour 100 000 hab
diabete,2021,Nouvelle-Aquitaine,prevalence,5.9,%
diabete,2021,Nouvelle-Aquitaine,incidence,473.0,pour 100 000 hab
diabete,2021,Occitanie,prevalence,6.4,%
diabete,2021,Occitanie,incidence,438.0,pour 100 000 hab
diabete,2021,Pays de la Loire,prevalence,5.9,%
diabete,2021,Pays de la Loire,incidence,433.0,pour 100 000 hab
diabete,2021,Provence-Alpes-Côte d'Azur,prevalence,5.8,%
diabete,2021,Provence-Alpes-Côte d'Azur,incidence,432.0,pour 100 000 hab
diabete,2021,Île-de-France,prevalence,5.8,%
diabete,2021,Île-de-France,incidence,472.0,pour 100 000 hab
digestive,2021,Auvergne-Rhône-Alpes,prevalence,7.56,%
digestive,2021,Auvergne-Rhône-Alpes,incidence,224.0,pour 100 000 hab
digestive,2021,Auvergne-Rhône-Alpes,mortalite,32.0,pour 100 000 hab
digestive,2021,Bourgogne-Franche-Comté,prevalence,7.96,%
digestive,2021,Bourgogne-Franche-Comté,incidence,228.0,pour 100 000 hab
digestive,2021,Bourgogne-Franche-Comté,mortalite,21.0,pour 100 000 hab
digestive,2021,Bretagne,prevalence,7.46,%
digestive,2021,Bretagne,incidence,213.0,pour 100 000 hab
digestive,2021,Bretagne,mortalite,21.0,pour 100 000 hab
digestive,2021,Centre-Val de Loire,prevalence,7.56,%
digestive,2021,Centre-Val de Loire,incidence,224.0,pour 100 000 hab
digestive,2021,Centre-Val de Loire,mortalite,32.0,pour 100 000 hab
digestive,2021,Corse,prevalence,7.46,%
digestive,2021,Corse,incidence,223.0,pour 100 000 hab
digestive,2021,Corse,mortalite,31.0,pour 100 000 hab
digestive,2021,Grand Est,prevalence,7.46,%
digestive,2021,Grand Est,incidence,223.0,pour 100 000 hab
digestive,2021,Grand Est,mortalite,31.0,pour 100 000 hab
digestive,2021,Hauts-de-France,prevalence,7.46,%
digestive,2021,Hauts-de-France,incidence,223.0,pour 100 000 hab
digestive,2021,Hauts-de-France,mortalite,31.0,pour 100 000 hab
digestive,2021,Normandie,prevalence,8.26,%
digestive,2021,Normandie,incidence,231.0,pour 100 000 hab
digestive,2021,Normandie,mortalite,24.0,pour 100 000 hab
digestive,2021,Nouvelle-Aquitaine,prevalence,7.66,%
digestive,2021,Nouvelle-Aquitaine,incidence,225.0,pour 100 000 hab
digestive,2021,Nouvelle-Aquitaine,mortalite,33.0,pour 100 000 hab
digestive,2021,Occitanie,prevalence,8.16,%
digestive,2021,Occitanie,incidence,220.0,pour 100 000 hab
digestive,2021,Occitanie,mortalite,28.0,pour 100 000 hab
digestive,2021,Pays de la Loire,prevalence,7.66,%
digestive,2021,Pays de la Loire,incidence,235.0,pour 100 000 hab
digestive,2021,Pays de la Loire,mortalite,28.0,pour 100 000 hab
digestive,2021,Provence-Alpes-Côte d'Azur,prevalence,7.56,%
digestive,2021,Provence-Alpes-Côte d'Azur,incidence,214.0,pour 100 000 hab
digestive,2021,Provence-Alpes-Côte d'Azur,mortalite,22.0,pour 100 000 hab
digestive,2021,Île-de-France,prevalence,7.56,%
digestive,2021,Île-de-France,incidence,234.0,pour 100 000 hab
digestive,2021,Île-de-France,mortalite,27.0,pour 100 000 hab
obesite,2021,Auvergne-Rhône-Alpes,prevalence,12.9,%
obesite,2021,Auvergne-Rhône-Alpes,incidence,277.0,pour 100 000 hab
obesite,2021,Auvergne-Rhône-Alpes,mortalite,5.0,pour 100 000 hab
obesite,2021,Bourgogne-Franche-Comté,prevalence,13.3,%
obesite,2021,Bourgogne-Franche-Comté,incidence,301.0,pour 100 000 hab
obesite,2021,Bourgogne-Franche-Comté,mortalite,9.0,pour 100 000 hab
obesite,2021,Bretagne,prevalence,13.0,%
obesite,2021,Bretagne,incidence,266.0,pour 100 000 hab
obesite,2021,Bretagne,mortalite,6.0,pour 100 000 hab
obesite,2021,Centre-Val de Loire,prevalence,13.5,%
obesite,2021,Centre-Val de Loire,incidence,267.0,pour 100 000 hab
obesite,2021,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
obesite,2021,Corse,prevalence,13.4,%
obesite,2021,Corse,incidence,266.0,pour 100 000 hab
obesite,2021,Corse,mortalite,10.0,pour 100 000 hab
obesite,2021,Grand Est,prevalence,14.0,%
obesite,2021,Grand Est,incidence,296.0,pour 100 000 hab
obesite,2021,Grand Est,mortalite,10.0,pour 100 000 hab
obesite,2021,Hauts-de-France,prevalence,13.4,%
obesite,2021,Hauts-de-France,incidence,286.0,pour 100 000 hab
obesite,2021,Hauts-de-France,mortalite,10.0,pour 100 000 hab
obesite,2021,Normandie,prevalence,13.0,%
obesite,2021,Normandie,incidence,274.0,pour 100 000 hab
obesite,2021,Normandie,mortalite,6.0,pour 100 000 hab
obesite,2021,Nouvelle-Aquitaine,prevalence,13.0,%
obesite,2021,Nouvelle-Aquitaine,incidence,278.0,pour 100 000 hab
obesite,2021,Nouvelle-Aquitaine,mortalite,6.0,pour 100 000 hab
obesite,2021,Occitanie,prevalence,13.7,%
obesite,2021,Occitanie,incidence,293.0,pour 100 000 hab
obesite,2021,Occitanie,mortalite,7.0,pour 100 000 hab
obesite,2021,Pays de la Loire,prevalence,13.4,%
obesite,2021,Pays de la Loire,incidence,278.0,pour 100 000 hab
obesite,2021,Pays de la Loire,mortalite,10.0,pour 100 000 hab
obesite,2021,Provence-Alpes-Côte d'Azur,prevalence,13.7,%
obesite,2021,Provence-Alpes-Côte d'Azur,incidence,297.0,pour 100 000 hab
obesite,2021,Provence-Alpes-Côte d'Azur,mortalite,7.0,pour 100 000 hab
obesite,2021,Île-de-France,prevalence,13.9,%
obesite,2021,Île-de-France,incidence,267.0,pour 100 000 hab
obesite,2021,Île-de-France,mortalite,9.0,pour 100 000 hab
respiratoire_asthme,2021,Auvergne-Rhône-Alpes,prevalence,6.7,%
respiratoire_asthme,2021,Auvergne-Rhône-Alpes,incidence,98.0,pour 100 000 hab
respiratoire_asthme,2021,Auvergne-Rhône-Alpes,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2021,Bourgogne-Franche-Comté,prevalence,6.7,%
respiratoire_asthme,2021,Bourgogne-Franche-Comté,incidence,102.0,pour 100 000 hab
respiratoire_asthme,2021,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2021,Bretagne,prevalence,6.4,%
respiratoire_asthme,2021,Bretagne,incidence,87.0,pour 100 000 hab
respiratoire_asthme,2021,Bretagne,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2021,Centre-Val de Loire,prevalence,6.5,%
respiratoire_asthme,2021,Centre-Val de Loire,incidence,98.0,pour 100 000 hab
respiratoire_asthme,2021,Centre-Val de Loire,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2021,Corse,prevalence,6.4,%
respiratoire_asthme,2021,Corse,incidence,97.0,pour 100 000 hab
respiratoire_asthme,2021,Corse,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2021,Grand Est,prevalence,7.0,%
respiratoire_asthme,2021,Grand Est,incidence,97.0,pour 100 000 hab
respiratoire_asthme,2021,Grand Est,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2021,Hauts-de-France,prevalence,6.8,%
respiratoire_asthme,2021,Hauts-de-France,incidence,97.0,pour 100 000 hab
respiratoire_asthme,2021,Hauts-de-France,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2021,Normandie,prevalence,6.4,%
respiratoire_asthme,2021,Normandie,incidence,105.0,pour 100 000 hab
respiratoire_asthme,2021,Normandie,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2021,Nouvelle-Aquitaine,prevalence,6.8,%
respiratoire_asthme,2021,Nouvelle-Aquitaine,incidence,99.0,pour 100 000 hab
respiratoire_asthme,2021,Nouvelle-Aquitaine,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2021,Occitanie,prevalence,6.7,%
respiratoire_asthme,2021,Occitanie,incidence,94.0,pour 100 000 hab
respiratoire_asthme,2021,Occitanie,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2021,Pays de la Loire,prevalence,6.8,%
respiratoire_asthme,2021,Pays de la Loire,incidence,109.0,pour 100 000 hab
respiratoire_asthme,2021,Pays de la Loire,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2021,Provence-Alpes-Côte d'Azur,prevalence,6.3,%
respiratoire_asthme,2021,Provence-Alpes-Côte d'Azur,incidence,88.0,pour 100 000 hab
respiratoire_asthme,2021,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2021,Île-de-France,prevalence,6.5,%
respiratoire_asthme,2021,Île-de-France,incidence,108.0,pour 100 000 hab
respiratoire_asthme,2021,Île-de-France,mortalite,3.0,pour 100 000 hab
sida,2021,Auvergne-Rhône-Alpes,prevalence,0.45,%
sida,2021,Auvergne-Rhône-Alpes,incidence,20.0,pour 100 000 hab
sida,2021,Auvergne-Rhône-Alpes,mortalite,3.0,pour 100 000 hab
sida,2021,Bourgogne-Franche-Comté,prevalence,0.44,%
sida,2021,Bourgogne-Franche-Comté,incidence,24.0,pour 100 000 hab
sida,2021,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
sida,2021,Bretagne,prevalence,0.44,%
sida,2021,Bretagne,incidence,19.0,pour 100 000 hab
sida,2021,Bretagne,mortalite,4.0,pour 100 000 hab
sida,2021,Centre-Val de Loire,prevalence,0.45,%
sida,2021,Centre-Val de Loire,incidence,20.0,pour 100 000 hab
sida,2021,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
sida,2021,Corse,prevalence,0.44,%
sida,2021,Corse,incidence,19.0,pour 100 000 hab
sida,2021,Corse,mortalite,4.0,pour 100 000 hab
sida,2021,Grand Est,prevalence,0.44,%
sida,2021,Grand Est,incidence,19.0,pour 100 000 hab
sida,2021,Grand Est,mortalite,6.0,pour 100 000 hab
sida,2021,Hauts-de-France,prevalence,0.44,%
sida,2021,Hauts-de-France,incidence,19.0,pour 100 000 hab
sida,2021,Hauts-de-France,mortalite,4.0,pour 100 000 hab
sida,2021,Normandie,prevalence,0.47,%
sida,2021,Normandie,incidence,27.0,pour 100 000 hab
sida,2021,Normandie,mortalite,4.0,pour 100 000 hab
sida,2021,Nouvelle-Aquitaine,prevalence,0.46,%
sida,2021,Nouvelle-Aquitaine,incidence,21.0,pour 100 000 hab
sida,2021,Nouvelle-Aquitaine,mortalite,4.0,pour 100 000 hab
sida,2021,Occitanie,prevalence,0.46,%
sida,2021,Occitanie,incidence,26.0,pour 100 000 hab
sida,2021,Occitanie,mortalite,3.0,pour 100 000 hab
sida,2021,Pays de la Loire,prevalence,0.46,%
sida,2021,Pays de la Loire,incidence,21.0,pour 100 000 hab
sida,2021,Pays de la Loire,mortalite,4.0,pour 100 000 hab
sida,2021,Provence-Alpes-Côte d'Azur,prevalence,0.45,%
sida,2021,Provence-Alpes-Côte d'Azur,incidence,20.0,pour 100 000 hab
sida,2021,Provence-Alpes-Côte d'Azur,mortalite,3.0,pour 100 000 hab
sida,2021,Île-de-France,prevalence,0.45,%
sida,2021,Île-de-France,incidence,20.0,pour 100 000 hab
sida,2021,Île-de-France,mortalite,5.0,pour 100 000 hab
troubles_mentaux,2021,Auvergne-Rhône-Alpes,prevalence,15.6,%
troubles_mentaux,2021,Auvergne-Rhône-Alpes,incidence,350.0,pour 100 000 hab
troubles_mentaux,2021,Auvergne-Rhône-Alpes,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2021,Bourgogne-Franche-Comté,prevalence,16.0,%
troubles_mentaux,2021,Bourgogne-Franche-Comté,incidence,324.0,pour 100 000 hab
troubles_mentaux,2021,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2021,Bretagne,prevalence,15.7,%
troubles_mentaux,2021,Bretagne,incidence,319.0,pour 100 000 hab
troubles_mentaux,2021,Bretagne,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2021,Centre-Val de Loire,prevalence,16.2,%
troubles_mentaux,2021,Centre-Val de Loire,incidence,350.0,pour 100 000 hab
troubles_mentaux,2021,Centre-Val de Loire,mortalite,14.0,pour 100 000 hab
troubles_mentaux,2021,Corse,prevalence,16.1,%
troubles_mentaux,2021,Corse,incidence,359.0,pour 100 000 hab
troubles_mentaux,2021,Corse,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2021,Grand Est,prevalence,16.7,%
troubles_mentaux,2021,Grand Est,incidence,319.0,pour 100 000 hab
troubles_mentaux,2021,Grand Est,mortalite,19.0,pour 100 000 hab
troubles_mentaux,2021,Hauts-de-France,prevalence,16.1,%
troubles_mentaux,2021,Hauts-de-France,incidence,329.0,pour 100 000 hab
troubles_mentaux,2021,Hauts-de-France,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2021,Normandie,prevalence,15.7,%
troubles_mentaux,2021,Normandie,incidence,367.0,pour 100 000 hab
troubles_mentaux,2021,Normandie,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2021,Nouvelle-Aquitaine,prevalence,15.7,%
troubles_mentaux,2021,Nouvelle-Aquitaine,incidence,361.0,pour 100 000 hab
troubles_mentaux,2021,Nouvelle-Aquitaine,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2021,Occitanie,prevalence,16.4,%
